NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS
SELANGOR,N. 09 - PERMATANG,SULAIMAN BIN HAJI ABDUL RAZAK,BN,"8,050",
SELANGOR,N. 09 - PERMATANG,MUHAMMAD JAFARUDIN BIN SHEIK DAUD,PAS,"2,746",
SELANGOR,N. 10 - BUKIT MELAWATI,JAKIRAN BIN JACOMAH,BN,"8,355",
SELANGOR,N. 10 - BUKIT MELAWATI,JUWAIRIYA BINTI ZULKIFLI,PKR,"11,050",MENANG
SELANGOR,N. 10 - BUKIT MELAWATI,MUHMMAD RASHID BIN MUHMMAD KASSIM,PAS,"3,261",
SELANGOR,N. 11 - IJOK,PARTHIBAN A/L KARUPPIAH,BN,"6,800",
SELANGOR,N. 11 - IJOK,JEFRI BIN MEJAN,PAS,"3,942",
SELANGOR,N. 11 - IJOK,IDRIS BIN AHMAD,PKR,"8,914",MENANG
SELANGOR,N. 11 - IJOK,KUMARAN A/L TAMIL DASSEN,PRM,76,HILANG DEPOSIT
SELANGOR,N. 12 - JERAM,ZAHAR AZLAN BIN ARIFIN,BN,"5,896",
SELANGOR,N. 12 - JERAM,MOHD NOOR BIN MOHD SHAHAR,PAS,"4,326",
SELANGOR,N. 12 - JERAM,MOHD SHAID BIN ROSLI,PKR,"7,087",MENANG
SELANGOR,N. 13 - KUANG,ABDUL SHUKUR BIN IDRUS,BN,"6,985",
SELANGOR,N. 13 - KUANG,MOHD FAUZAN BIN MADZLAN,PAS,"5,672",
SELANGOR,N. 13 - KUANG,SALLEHUDIN BIN AMIRUDDIN,PKR,"9,845",MENANG
SELANGOR,N. 13 - KUANG,MOHD RAFIE BIN MOHAMMAD ARIF,PRM,44,HILANG DEPOSIT
SELANGOR,N. 14 - RAWANG,CHAN WUN HOONG,BN,"6,086",
SELANGOR,N. 14 - RAWANG,KONG TUCK WAH,PAS,"2,259",HILANG DEPOSIT
SELANGOR,N. 14 - RAWANG,CHUA WEI KIAT,PKR,"29,946",MENANG
SELANGOR,N. 14 - RAWANG,AZMAN BIN MOHD. NOOR,BEBAS,644,HILANG DEPOSIT
SELANGOR,N. 15 - TAMAN TEMPLER,MD NASIR BIN IBRAHIM,BN,"7,580",
SELANGOR,N. 15 - TAMAN TEMPLER,ZAIDY BIN ABDUL TALIB,PAS,"10,459",
SELANGOR,N. 15 - TAMAN TEMPLER,MOHD SANY BIN HAMZAN,PKR,"18,362",MENANG
SELANGOR,N. 15 - TAMAN TEMPLER,RAJANDRAN A/L BATUMALAI,PAP,108,HILANG DEPOSIT
SELANGOR,N. 15 - TAMAN TEMPLER,KOH SWE YONG,PRM,82,HILANG DEPOSIT
SELANGOR,N. 16 - SUNGAI TUA,DATUK RAWISANDRAN A/L NARAYANAN,BN,"6,072",
SELANGOR,N. 16 - SUNGAI TUA,AMIRUDIN BIN SHARI,PKR,"17,446",MENANG
SELANGOR,N. 16 - SUNGAI TUA,MOHAMMAD BIN IBRAHIM,PAS,"4,530",
SELANGOR,N. 16 - SUNGAI TUA,BADRUL HISAM BIN MD ZIN,BEBAS,268,HILANG DEPOSIT
SELANGOR,N. 17 - GOMBAK SETIA,MUHAMMAD HILMAN BIN IDHAM,PKR,"24,157",MENANG
SELANGOR,N. 17 - GOMBAK SETIA,DATUK MEGAT ZULKARNAIN BIN OMARDIN,BN,"11,113",
SELANGOR,N. 17 - GOMBAK SETIA,HASBULLAH BIN MOHD RIDZWAN,PAS,"11,758",
SELANGOR,N. 18 - HULU KELANG,ISMAIL BIN AHMAD,BN,"10,397",
SELANGOR,N. 18 - HULU KELANG,KAMALULHYSHAM BIN MOHD SUHUT,PAS,"7,573",
SELANGOR,N. 18 - HULU KELANG,SAARI BIN SUNGIB,PKR,"25,746",MENANG
SELANGOR,N. 19 - BUKIT ANTARABANGSA,SALWA BINTI YUNUS,BN,"5,380",
SELANGOR,N. 19 - BUKIT ANTARABANGSA,MOHAMED AZMIN BIN ALI,PKR,"30,892",MENANG
SELANGOR,N. 19 - BUKIT ANTARABANGSA,SHARIFAH HASLIZAH BINTI SYED ARIFFIN,PAS,"2,311",HILANG DEPOSIT
SELANGOR,N. 19 - BUKIT ANTARABANGSA,MOHAMED AZWAN BIN ALI,BEBAS,90,HILANG DEPOSIT
SELANGOR,N. 19 - BUKIT ANTARABANGSA,AHMAD BIN KAMARUDIN ,PRM,116,HILANG DEPOSIT
SELANGOR,N. 20 - LEMBAH JAYA,HANIZA BINTI MOHAMED TALHA,PKR,"22,512",MENANG
SELANGOR,N. 20 - LEMBAH JAYA,MUHAMAD NIZAM BIN SHITH,BN,"7,722",
SELANGOR,N. 20 - LEMBAH JAYA,KHASIM BIN ABDUL AZIZ,PAS,"7,358",
SELANGOR,N. 20 - LEMBAH JAYA,NORIZWAN BIN MOHAMED,PRM,177,HILANG DEPOSIT
SELANGOR,N. 21 - PANDAN INDAH,MOHD HANIFF BIN KOSLAN,BN,"8,528",
SELANGOR,N. 21 - PANDAN INDAH,IZHAM BIN HASHIM ,PKR,"24,914",MENANG
SELANGOR,N. 21 - PANDAN INDAH,ISKANDAR BIN ABDUL SAMAD,PAS,"7,517",
SELANGOR,N. 22 - TERATAI,LIEW POK BOON,BN,"4,784",HILANG DEPOSIT
SELANGOR,N. 22 - TERATAI,LAI WAI CHONG,PKR,"34,453",MENANG
SELANGOR,N. 22 - TERATAI,MOHD IRMAN BIN ABDUL WAHAB,PAS,"5,028",HILANG DEPOSIT
SELANGOR,N. 22 - TERATAI,LEE YING HA,PRM,529,HILANG DEPOSIT
SELANGOR,N. 23 - DUSUN TUA,MOHD ZIN BIN ISA,BN,"11,903",
SELANGOR,N. 23 - DUSUN TUA,EDRY FAIZAL BIN EDDY YUSOF,PKR,"22,325",MENANG
SELANGOR,N. 23 - DUSUN TUA,RAZALY BIN HASSAN,PAS,"7,771",
SELANGOR,N. 24 - SEMENYIH,JOHAN BIN ABD AZIZ,BN,"14,464",
SELANGOR,N. 24 - SEMENYIH,MAD SHAHMIDUR BIN MAT KOSIM,PAS,"6,966",
SELANGOR,N. 24 - SEMENYIH,ARUTCHELVAN A/L SUBRAMANIAMS,PSM,"1,293",HILANG DEPOSIT
SELANGOR,N. 24 - SEMENYIH,BAKHTIAR BIN MOHD NOR,PKR,"23,428",MENANG
SELANGOR,N. 25 - KAJANG,HEE LOY SIAN,PKR,"39,055",MENANG
SELANGOR,N. 25 - KAJANG,TEH YEOW MENG,BN,"7,097",
SELANGOR,N. 25 - KAJANG,ZAITON BINTI AHMAD,PAS,"8,300",
SELANGOR,N. 25 - KAJANG,WAN JINN WOEI,PRM,103,HILANG DEPOSIT
SELANGOR,N. 26 - SUNGAI RAMAL,ABDUL RAHIM BIN MOHD AMIN,BN,"9,372",
SELANGOR,N. 26 - SUNGAI RAMAL,NUSHI BIN MAHFODZ,PAS,"13,961",
SELANGOR,N. 26 - SUNGAI RAMAL,MAZWAN BIN JOHAR,PKR,"24,591",MENANG
SELANGOR,N. 27 - BALAKONG,LIM CHIN WAH,BN,"5,874",HILANG DEPOSIT
SELANGOR,N. 27 - BALAKONG,NG TIEN CHEE,PKR,"41,768",MENANG
SELANGOR,N. 27 - BALAKONG,MOHAMAD IBRAHIM BIN GHAZALI,PAS,"6,230",HILANG DEPOSIT
SELANGOR,N. 28 - SERI KEMBANGAN,CHANG TOONG WOH,BN,"3,514",HILANG DEPOSIT
SELANGOR,N. 28 - SERI KEMBANGAN,EAN YONG HIAN WAH,PKR,"34,659",MENANG
SELANGOR,N. 29 - SERI SERDANG,MOHAMAD SATIM BIN DIMAN,BN,"12,725",
SELANGOR,N. 29 - SERI SERDANG,SITI MARIAH BINTI MAHMUD,PKR,"27,088",MENANG
SELANGOR,N. 29 - SERI SERDANG,NOOR HANIM BINTI ISMAIL,PAS,"5,552",HILANG DEPOSIT
SELANGOR,N. 30 - KINRARA,CHIEW KAI HENG,BN,"6,995",HILANG DEPOSIT
SELANGOR,N. 30 - KINRARA,LIM YING RAN,PAS,"3,732",HILANG DEPOSIT
SELANGOR,N. 30 - KINRARA,NG SZE HAN,PKR,"52,207",MENANG
SELANGOR,N. 31 - SUBANG JAYA,CHONG AH WATT,BN,"7,082",HILANG DEPOSIT
SELANGOR,N. 31 - SUBANG JAYA,MICHELLE NG MEI SZE,PKR,"55,354",MENANG
SELANGOR,N. 31 - SUBANG JAYA,TOH SIN WAH,BEBAS,228,HILANG DEPOSIT
SELANGOR,N. 32 - SERI SETIA,SHAHARUDDIN BIN BADARUDDIN,PKR,"29,250",MENANG
SELANGOR,N. 32 - SERI SETIA,MOHD GHAZALI BIN DAUD,PAS,"4,563",HILANG DEPOSIT
SELANGOR,N. 32 - SERI SETIA,YUSOFF BIN M HANIFF,BN,"9,878",
SELANGOR,N. 32 - SERI SETIA,VIGNESWARAN A/L T SUBRAMANIAM,BEBAS,217,HILANG DEPOSIT
SELANGOR,N. 33 - TAMAN MEDAN,ARIFFIN BIN MAHAIYUDDIN ,PAS,"5,090",
SELANGOR,N. 33 - TAMAN MEDAN,ABDUL MUTALIF BIN ABDUL RAHIM,BN,"10,772",
SELANGOR,N. 33 - TAMAN MEDAN,SYAMSUL FIRDAUS BIN MOHAMED SUPRI,PKR,"21,712",MENANG
SELANGOR,N. 34 - BUKIT GASING,CHAI KO THING,BN,"3,531",HILANG DEPOSIT
SELANGOR,N. 34 - BUKIT GASING,DAVID SEW KAH HENG,PAS,890,HILANG DEPOSIT
SELANGOR,N. 34 - BUKIT GASING,RAJIV A/L RISHYAKARAN ,PKR,"29,366",MENANG
SELANGOR,N. 35 - KAMPUNG TUNKU,TAM GIM TUAN,BN,"4,033",HILANG DEPOSIT
SELANGOR,N. 35 - KAMPUNG TUNKU,LIM YI WEI,PKR,"34,477",MENANG
SELANGOR,N. 36 - BANDAR UTAMA,CH'NG SOO CHAU,BN,"3,882",HILANG DEPOSIT
SELANGOR,N. 36 - BANDAR UTAMA,JAMALIAH BINTI JAMALUDDIN,PKR,"38,651",MENANG
SELANGOR,N. 36 - BANDAR UTAMA,CHONG FOOK MENG,BEBAS,188,HILANG DEPOSIT
SELANGOR,N. 37 - BUKIT LANJAN,SYED ABDUL RAZAK BIN SYED LONG ALSAGOFF,BN,"7,515",
SELANGOR,N. 37 - BUKIT LANJAN,WONG KEAT PING,PKR,"47,748",MENANG
SELANGOR,N. 38 - PAYA JARAS,MOHD KHAIRUDDIN BIN OTHMAN,PKR,"20,376",MENANG
SELANGOR,N. 38 - PAYA JARAS,ZEIN ISMA BIN ISMAIL,BN,"8,304",
SELANGOR,N. 38 - PAYA JARAS,HANAFI BIN ZULKAPLI,PAS,"6,042",
SELANGOR,N. 39 - KOTA DAMANSARA,HALIMATON SAADIAH BINTI BOHAN,BN,"10,737",
SELANGOR,N. 39 - KOTA DAMANSARA,SITI ROHAYA BINTI AHAD,PAS,"5,633",
SELANGOR,N. 39 - KOTA DAMANSARA,SIVARAJAN A/L ARUMUGAM,PSM,435,HILANG DEPOSIT
SELANGOR,N. 39 - KOTA DAMANSARA,SHATIRI BIN MANSOR,PKR,"26,440",MENANG
SELANGOR,N. 40 - KOTA ANGGERIK,AHMAD DUSUKI BIN ABD RANI,PAS,"9,943",
SELANGOR,N. 40 - KOTA ANGGERIK,JUMAEAH BINTI MASDI,BN,"8,924",
SELANGOR,N. 40 - KOTA ANGGERIK,MOHD NAJWAN BIN HALIMI,PKR,"26,947",MENANG
SELANGOR,N. 41 - BATU TIGA,RODZIAH BINTI ISMAIL,PKR,"27,638",MENANG
SELANGOR,N. 41 - BATU TIGA,ABDUL HALIM BIN OMAR,PAS,"7,793",
SELANGOR,N. 41 - BATU TIGA,AHMAD MUA'ADZAM SHAH BIN YA'AKOP,BN,"12,022",
SELANGOR,N. 42 - MERU,KHAIRUL ANUAR BIN SAIMUN,BN,"8,057",
SELANGOR,N. 42 - MERU,SHEE CHEE WENG,BEBAS,72,HILANG DEPOSIT
SELANGOR,N. 42 - MERU,MOHD FAKHRULRAZI BIN MOHD MOKHTAR,PKR,"17,665",MENANG
SELANGOR,N. 42 - MERU,NOOR NAJHAN BIN MOHAMAD SALLEH,PAS,"7,804",
SELANGOR,N. 42 - MERU,MANIKAVASAGAM A/L SUNDARAM,PRM,346,HILANG DEPOSIT
SELANGOR,N. 43 - SEMENTA,DAROYAH BINTI ALWI,PKR,"17,867",MENANG
SELANGOR,N. 43 - SEMENTA,SARONI BIN JUDI,BN,"12,497",
SELANGOR,N. 43 - SEMENTA,GANDHI A/P NAGAMUTHU,PRM,120,HILANG DEPOSIT
SELANGOR,N. 43 - SEMENTA,WAN HASRINA BINTI WAN HASSAN,PAS,"7,696",
SELANGOR,N. 44 - SELAT KLANG,ABDUL RASHID BIN ASARI,PKR,"12,266",MENANG
SELANGOR,N. 44 - SELAT KLANG,MOHD KHAIRI BIN HUSSIN,BN,"9,949",
SELANGOR,N. 44 - SELAT KLANG,ZAINAL AZWAR BIN KAMARUDDIN,BEBAS,49,HILANG DEPOSIT
SELANGOR,N. 44 - SELAT KLANG,HALIMAH ALI,PAS,"11,766",
SELANGOR,N. 44 - SELAT KLANG,JEICHANDRAN A/L WADIVELU,PRM,52,HILANG DEPOSIT
SELANGOR,N. 45 - BANDAR BARU KLANG,TENG CHANG KHIM,PKR,"44,926",MENANG
SELANGOR,N. 45 - BANDAR BARU KLANG,TEOH KAH YEONG,BN,"5,098",HILANG DEPOSIT
SELANGOR,N. 46 - PELABUHAN KLANG,AZMIZAM BIN ZAMAN HURI,PKR,"15,837",MENANG
SELANGOR,N. 46 - PELABUHAN KLANG,SEIKH RAJESH BIN SEIKH AHMAD,BN,"9,415",
SELANGOR,N. 46 - PELABUHAN KLANG,KHALID BIN NAYAN,PAS,"2,925",HILANG DEPOSIT
SELANGOR,N. 46 - PELABUHAN KLANG,SHANMUGASUNDRAM A/L VEERAPPAN,PSM,128,HILANG DEPOSIT
SELANGOR,N. 47 - PANDAMARAN,LEONG TUCK CHEE,PKR,"41,552",MENANG
SELANGOR,N. 47 - PANDAMARAN,TEE HOOI LING,BN,"5,689",HILANG DEPOSIT
SELANGOR,N. 47 - PANDAMARAN,SANTOKH SINGH A/L GURDEV SINGH,PAS,"1,459",HILANG DEPOSIT
SELANGOR,N. 48 - SENTOSA,GUNARAJAH A/L R GEORGE,PKR,"38,106",MENANG
SELANGOR,N. 48 - SENTOSA,RAJAN A/L MANIKESAVAN,PAS,"1,722",HILANG DEPOSIT
SELANGOR,N. 48 - SENTOSA,SUBRAMANIAM A/L T RETNAM,BN,"4,506",HILANG DEPOSIT
SELANGOR,N. 48 - SENTOSA,SUNDARAJOO A/L A.PERIASAMY,BEBAS,95,HILANG DEPOSIT
SELANGOR,N. 48 - SENTOSA,TELAIAMBLAM A/L MARIAPPAN,PRM,79,HILANG DEPOSIT
SELANGOR,N. 49 - SUNGAI KANDIS,MAT SHUHAIMI BIN SHAFIEI,PKR,"23,998",MENANG
SELANGOR,N. 49 - SUNGAI KANDIS,KAMARUZZAMAN BIN JOHARI,BN,"11,518",
SELANGOR,N. 49 - SUNGAI KANDIS,MOHD YUSOF BIN ABDULLAH,PAS,"7,573",
SELANGOR,N. 49 - SUNGAI KANDIS,HANAFIAH BIN HUSIN,PRM,76,HILANG DEPOSIT
SELANGOR,N. 50 - KOTA KEMUNING,GANABATIRAU A/L VERAMAN,PKR,"28,617",MENANG
SELANGOR,N. 50 - KOTA KEMUNING,TIEW HOCK HUAT,BN,"4,601",HILANG DEPOSIT
SELANGOR,N. 50 - KOTA KEMUNING,ABDUL RAZAK BIN ISMAIL,PSM,226,HILANG DEPOSIT
SELANGOR,N. 50 - KOTA KEMUNING,BURHAN BIN ADNAN,PAS,"6,978",
SELANGOR,N. 50 - KOTA KEMUNING,RAJASEKARAN A/L SOUNDARAPANDY ,BEBAS,93,HILANG DEPOSIT
SELANGOR,N. 51 - SIJANGKANG,AHMAD YUNUS BIN HAIRI,PAS,"12,688",MENANG
SELANGOR,N. 51 - SIJANGKANG,SULAIMAN BIN MOHD KARLI,BN,"10,420",
SELANGOR,N. 51 - SIJANGKANG,MOHD HAMIDI BIN ABU BAKAR,PKR,"11,011",
SELANGOR,N. 52 - BANTING,LAU WENG SAN,PKR,"21,846",MENANG
SELANGOR,N. 52 - BANTING,NG SIOK HWA,BN,"4,547",
SELANGOR,N. 52 - BANTING,TAN CHOON SWEE,PRM,311,HILANG DEPOSIT
SELANGOR,N. 53 - MORIB,MOHAMMAD SALLEHUDDIN BIN HAFIZ,PAS,"7,329",
SELANGOR,N. 53 - MORIB,ROZANA BINTI KAMARULZAMAN,BN,"8,883",
SELANGOR,N. 53 - MORIB,HASNUL BIN BAHARUDDIN,PKR,"11,000",MENANG
SELANGOR,N. 54 - TANJONG SEPAT,BORHAN BIN AMAN SHAH,PKR,"9,828",MENANG
SELANGOR,N. 54 - TANJONG SEPAT,KARIM BIN MANSOR,BN,"7,124",
SELANGOR,N. 54 - TANJONG SEPAT,MOHD HASLIN BIN HASSAN ,PAS,"4,273",
SELANGOR,N. 55 - DENGKIL,SHAHRUM BIN MOHD SHARIF,BN,"14,238",
SELANGOR,N. 55 - DENGKIL,ADHIF SYAN BIN ABDULLAH,PKR,"21,172",MENANG
SELANGOR,N. 55 - DENGKIL,YUSMI HANIFF BIN ARIFFIN,PAS,"8,422",
SELANGOR,N. 56 - SUNGAI PELEK,NG CHOK SIN,BN,"6,898",
SELANGOR,N. 56 - SUNGAI PELEK,HARRY ARUL RAJ A/L KRISHNAN ,PAP,79,HILANG DEPOSIT
SELANGOR,N. 56 - SUNGAI PELEK,LIU TIAN KHIEW ,PKR,"13,484",MENANG
SELANGOR,N. 56 - SUNGAI PELEK,ROHAYA BINTI MOHD SHAHIR,PAS,"5,200",
TERENGGANU,N. 01 - KUALA BESUT,AZBI BIN SALLEH,PAS,"7,983",
TERENGGANU,N. 01 - KUALA BESUT,TENGKU ZAIHAN BIN CHE KU ABD RAHMAN,BN,"8,126",MENANG
TERENGGANU,N. 01 - KUALA BESUT,CHE KU HASHIM BIN CHE KU MAT,PKR,"1,095",HILANG DEPOSIT
TERENGGANU,N. 02 - KOTA PUTERA,MOHD MAHDI BIN MUSA,BN,"8,523",
TERENGGANU,N. 02 - KOTA PUTERA,MOHD NURKHUZAINI BIN AB RAHMAN,PAS,"9,704",MENANG
TERENGGANU,N. 02 - KOTA PUTERA,TENGKU ROSLAN BIN TENGKU OTHMAN @ TENGKU RAMLI,PKR,"1,504",HILANG DEPOSIT
TERENGGANU,N. 03 - JERTIH,KAMARUZAMAN BIN WAN SU,PKR,"1,594",HILANG DEPOSIT
TERENGGANU,N. 03 - JERTIH,WAN AZHAR BIN WAN AHMAD,PAS,"7,762",
TERENGGANU,N. 03 - JERTIH,MUHAMMAD PEHIMI BIN YUSOF,BN,"9,143",MENANG
TERENGGANU,N. 04 - HULU BESUT,ISMAIL BIN ABDUL KADIR,PKR,860,HILANG DEPOSIT
TERENGGANU,N. 04 - HULU BESUT,MAT DAIK BIN MOHAMAD,PAS,"6,576",
TERENGGANU,N. 04 - HULU BESUT,NAWI BIN MOHAMAD,BN,"8,045",MENANG
TERENGGANU,N. 05 - JABI,ABD. RAHMAN @ ABDUL AZIZ BIN HJ ABAS,PKR,690,HILANG DEPOSIT
TERENGGANU,N. 05 - JABI,MOHD ISKANDAR BIN JAAFAR,BN,"8,006",
TERENGGANU,N. 05 - JABI,AZMAN BIN IBRAHIM,PAS,"8,061",MENANG
TERENGGANU,N. 06 - PERMAISURI,ABD HALIM BIN JUSOH,BN,"10,385",MENANG
TERENGGANU,N. 06 - PERMAISURI,ZUL BHARI BIN A RAHMAN,PAS,"8,415",
TERENGGANU,N. 06 - PERMAISURI,WAN MOKHTAR BIN WAN IBRAHIM,PKR,853,HILANG DEPOSIT
TERENGGANU,N. 07 - LANGKAP,SABRI BIN MOHD NOOR,BN,"9,007",MENANG
TERENGGANU,N. 07 - LANGKAP,MUSTAFFA BIN ABDULLAH,PKR,583,HILANG DEPOSIT
TERENGGANU,N. 07 - LANGKAP,AZMI BIN MAAROF,PAS,"5,561",
TERENGGANU,N. 08 - BATU RAKIT,BAZLAN BIN ABD RAHMAN,BN,"10,046",MENANG
TERENGGANU,N. 08 - BATU RAKIT,MOHD SHAFIZI BIN ISMAIL,PAS,"9,747",
TERENGGANU,N. 08 - BATU RAKIT,AMIR BIN LONG,PKR,800,HILANG DEPOSIT
TERENGGANU,N. 09 - TEPUH,BASIR BIN ISMAIL,BN,"8,065",
TERENGGANU,N. 09 - TEPUH,WAN HAFIZIE SUZLIE BIN WAN HASSAN,PKR,"1,002",HILANG DEPOSIT
TERENGGANU,N. 09 - TEPUH,HISHAMUDDIN BIN ABDUL KARIM,PAS,"10,782",MENANG
TERENGGANU,N. 10 - BULUH GADING,CHE MANSOR BIN SALLEH,BN,"7,013",
TERENGGANU,N. 10 - BULUH GADING,RIDZUAN BIN HASHIM,PAS,"11,580",MENANG
TERENGGANU,N. 10 - BULUH GADING,AZIK BIN CHIK,PKR,894,HILANG DEPOSIT
TERENGGANU,N. 11 - SEBERANG TAKIR,MOHD FAZIL BIN WAHAB,PAS,"7,456",
TERENGGANU,N. 11 - SEBERANG TAKIR,ABU BAKAR BIN ABDULLAH,PKR,939,HILANG DEPOSIT
TERENGGANU,N. 11 - SEBERANG TAKIR,AHMAD RAZIF BIN ABD RAHMAN,BN,"9,340",MENANG
TERENGGANU,N. 12 - BUKIT TUNGGAL,TUAN ARIF SAHIBU FADILAH B TUAN AHMAD,BN,"5,964",
TERENGGANU,N. 12 - BUKIT TUNGGAL,ALIAS BIN RAZAK,PAS,"8,308",MENANG
TERENGGANU,N. 12 - BUKIT TUNGGAL,FATIMAH LAILATI BINTI OMAR,PKR,721,HILANG DEPOSIT
TERENGGANU,N. 13 - WAKAF MEMPELAM,MOHD ZUBIR BIN MOHAMED,PKR,"1,589",HILANG DEPOSIT
TERENGGANU,N. 13 - WAKAF MEMPELAM,WAN SUKAIRI BIN WAN ABDULLAH,PAS,"14,796",MENANG
TERENGGANU,N. 13 - WAKAF MEMPELAM,SALLEH BIN OTHMAN,BN,"7,418",
TERENGGANU,N. 14 - BANDAR,TOH SENG CHENG,BN,"5,042",
TERENGGANU,N. 14 - BANDAR,AHMAD SHAH BIN MUHAMED,PAS,"7,133",MENANG
TERENGGANU,N. 14 - BANDAR,AZAN BIN ISMAIL,PKR,"3,996",
TERENGGANU,N. 15 - LADANG,TENGKU HASSAN BIN TENGKU OMAR,PAS,"8,201",MENANG
TERENGGANU,N. 15 - LADANG,MOHD SABRI BIN ALWI,BN,"7,838",
TERENGGANU,N. 15 - LADANG,DATO' ZULKIFLI BIN MOHAMAD,PKR,"2,836",
TERENGGANU,N. 16 - BATU BURUK,MUHAMMAD KHALIL BIN ABDUL HADI,PAS,"15,184",MENANG
TERENGGANU,N. 16 - BATU BURUK,ZAMRI BIN AWANG HITAM,BN,"9,896",
TERENGGANU,N. 16 - BATU BURUK,RAJA KAMARUL BAHRIN SHAH ,PKR,"2,572",HILANG DEPOSIT
TERENGGANU,N. 17 - ALUR LIMBAT,AHMAD SABRI BIN ALI @ MAMAT,PKR,"1,492",HILANG DEPOSIT
TERENGGANU,N. 17 - ALUR LIMBAT,SAIFUL BAHRI BIN BAHARUDDIN,BN,"9,136",
TERENGGANU,N. 17 - ALUR LIMBAT,ARIFFIN BIN DERAMAN,PAS,"13,330",MENANG
TERENGGANU,N. 18 - BUKIT PAYUNG,MOHD DALIZAN BIN ABD AZIZ,PKR,"1,004",HILANG DEPOSIT
TERENGGANU,N. 18 - BUKIT PAYUNG,ZAITUN BINTI MAT AMIN,BN,"7,184",
TERENGGANU,N. 18 - BUKIT PAYUNG,MOHD NOR BIN HAMZAH ,PAS,"11,672",MENANG
TERENGGANU,N. 19 - RU RENDANG,NIK DIR BIN NIK WAN KU,BN,"7,823",
TERENGGANU,N. 19 - RU RENDANG,AHMAD SAMSURI BIN MOKHTAR,PAS,"13,851",MENANG
TERENGGANU,N. 19 - RU RENDANG,ZARAWI BIN SULONG,PKR,729,HILANG DEPOSIT
TERENGGANU,N. 20 - PENGKALAN BERANGAN,AIDI BIN AHMAD,PKR,"1,145",HILANG DEPOSIT
TERENGGANU,N. 20 - PENGKALAN BERANGAN,A. LATIFF BIN AWANG,BN,"11,406",
TERENGGANU,N. 20 - PENGKALAN BERANGAN,SULAIMAN BIN SULONG,PAS,"11,896",MENANG
TERENGGANU,N. 21 - TELEMUNG,SHARIFAH NORHAYATI BINTI SYED OMAR,PKR,455,HILANG DEPOSIT
TERENGGANU,N. 21 - TELEMUNG,ROZI BIN MAMAT,BN,"9,407",MENANG
TERENGGANU,N. 21 - TELEMUNG,KAMARUZAMAN BIN ABDULLAH,PAS,"5,248",
TERENGGANU,N. 22 - MANIR,MOHD HAFIZUDDIN BIN HUSSAIN,PKR,422,HILANG DEPOSIT
TERENGGANU,N. 22 - MANIR,YUSOF BIN AWANG HITAM,BN,"5,872",
TERENGGANU,N. 22 - MANIR,HILMI BIN HARUN,PAS,"8,716",MENANG
TERENGGANU,N. 23 - KUALA BERANG,MOHD NOR BIN OTHMAN,PKR,969,HILANG DEPOSIT
TERENGGANU,N. 23 - KUALA BERANG,MAMAD BIN PUTEH,PAS,"7,707",MENANG
TERENGGANU,N. 23 - KUALA BERANG,T. PUTERA BIN T. AWANG,BN,"6,637",
TERENGGANU,N. 24 - AJIL,GHAZALI BIN TAIB,BN,"8,128",
TERENGGANU,N. 24 - AJIL,ZAMANI BIN MAMAT,PKR,679,HILANG DEPOSIT
TERENGGANU,N. 24 - AJIL,MALIAMAN BIN KASSIM,PAS,"8,132",MENANG
TERENGGANU,N. 25 - BUKIT BESI,ROSLEE BIN DAUD ,BN,"5,770",MENANG
TERENGGANU,N. 25 - BUKIT BESI,MOHAMAD ARIF BIN ARIFIN,PKR,487,HILANG DEPOSIT
TERENGGANU,N. 25 - BUKIT BESI,GHAZALI BIN SULAIMAN,PAS,"5,724",
TERENGGANU,N. 26 - RANTAU ABANG,ALIAS BIN HARUN,PAS,"12,287",MENANG
TERENGGANU,N. 26 - RANTAU ABANG,MOHAMMAD PADELI BIN JUSOH,PKR,939,HILANG DEPOSIT
TERENGGANU,N. 26 - RANTAU ABANG,WAN ZAULKFLI BIN WAN GATI,BN,"7,835",
TERENGGANU,N. 27 - SURA,ZAINUN BINTI A.BAKAR,BN,"5,338",
TERENGGANU,N. 27 - SURA,WAN HAPANDI BIN WAN NIK,PAS,"12,500",MENANG
TERENGGANU,N. 27 - SURA,ZULKIFLI BIN ALI,PKR,"2,386",HILANG DEPOSIT
TERENGGANU,N. 28 - PAKA,T HAMZAH BIN T DRAMAN,BN,"8,448",
TERENGGANU,N. 28 - PAKA,SATIFUL BAHARI BIN MAMAT,PAS,"11,853",MENANG
TERENGGANU,N. 28 - PAKA,MOHD HASBIE BIN MUDA,PKR,"1,866",HILANG DEPOSIT
TERENGGANU,N. 29 - KEMASIK,ROSLI BIN OTHMAN,BN,"7,481",
TERENGGANU,N. 29 - KEMASIK,SAIFUL AZMI BIN SUHAILI,PAS,"9,645",MENANG
TERENGGANU,N. 29 - KEMASIK,RIZAN BIN ALI,PKR,"1,557",HILANG DEPOSIT
TERENGGANU,N. 30 - KIJAL,AHMAD BIN SAID,BN,"9,545",MENANG
TERENGGANU,N. 30 - KIJAL,HAZRI BIN JUSOH,PAS,"8,280",
TERENGGANU,N. 30 - KIJAL,WAN MARZUKI BIN WAN SEMBOK,PKR,"1,472",HILANG DEPOSIT
TERENGGANU,N. 31 - CUKAI,MOHAMED BIN AWANG TERA,BN,"7,547",
TERENGGANU,N. 31 - CUKAI,WAN MOHD ANIES BIN WAN MOHD ADNAN,PKR,"5,104",
